"SA1","Total Persons","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
1149912,477,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
1149913,550,NA,3,NA,2,NA,1,NA,2,NA,2,NA,3
1149914,292,NA,2,NA,3,NA,2,NA,2,NA,1,NA,3
1149915,404,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
1149916,411,NA,2,NA,1,NA,2,NA,1,NA,1,NA,1
1149917,231,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1
1149918,408,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
1149919,531,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
1149920,407,NA,1,NA,1,NA,2,NA,1,NA,1,NA,2
1149921,329,NA,1,NA,2,NA,2,NA,1,NA,2,NA,3
1149922,510,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
1149923,255,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2
1149924,377,NA,2,NA,2,NA,3,NA,1,NA,2,NA,3
1150001,14,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1150002,498,NA,1,NA,1,NA,3,NA,1,NA,2,NA,1
1150003,618,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150004,445,NA,2,NA,2,NA,3,NA,2,NA,2,NA,1
1150005,274,NA,3,NA,3,NA,3,NA,3,NA,1,NA,1
1150006,666,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1150007,645,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1150008,253,NA,2,NA,3,NA,3,NA,2,NA,1,NA,1
1150009,574,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1150010,541,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150011,733,NA,3,NA,1,NA,2,NA,3,NA,3,NA,3
1150012,386,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
1150013,747,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1150014,432,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1150015,551,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1150016,393,NA,3,NA,3,NA,3,NA,3,NA,3,NA,2
1150017,632,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1150018,687,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1150019,586,NA,3,NA,2,NA,3,NA,3,NA,3,NA,1
1150020,1541,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
1150021,354,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
1150022,549,NA,2,NA,1,NA,3,NA,1,NA,1,NA,1
1150023,437,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1150024,643,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
1150025,434,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150026,317,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
1150027,555,NA,3,NA,2,NA,3,NA,2,NA,2,NA,1
1150028,544,NA,2,NA,1,NA,3,NA,1,NA,2,NA,1
1150029,370,NA,2,NA,2,NA,3,NA,3,NA,2,NA,1
1150030,313,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
1150031,487,NA,2,NA,1,NA,3,NA,3,NA,3,NA,2
1150032,388,NA,1,NA,1,NA,3,NA,3,NA,3,NA,3
1150033,720,NA,3,NA,1,NA,3,NA,3,NA,3,NA,1
1150034,327,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
1150035,207,NA,1,NA,3,NA,2,NA,3,NA,3,NA,1
1150036,606,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150037,375,NA,3,NA,3,NA,3,NA,3,NA,3,NA,2
1150038,474,NA,1,NA,1,NA,3,NA,2,NA,2,NA,1
1150039,761,NA,2,NA,1,NA,3,NA,3,NA,2,NA,2
1150040,400,NA,1,NA,1,NA,3,NA,2,NA,1,NA,2
1150041,498,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
1150042,306,NA,1,NA,3,NA,3,NA,3,NA,2,NA,1
1150043,444,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
1150101,483,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150102,529,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1150103,294,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
1150104,563,NA,3,NA,2,NA,1,NA,3,NA,3,NA,3
1150105,572,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150106,416,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1150107,572,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
1150108,298,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1150109,481,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1150110,572,NA,3,NA,2,NA,1,NA,3,NA,2,NA,3
1150111,423,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1150112,260,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3
1150113,394,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1150114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150115,600,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1150116,463,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1150117,337,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1150118,371,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
1150119,175,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1150120,237,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
1150121,341,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1150122,429,NA,3,NA,3,NA,2,NA,2,NA,3,NA,3
1150123,539,NA,2,NA,1,NA,1,NA,1,NA,3,NA,3
1150124,434,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1150125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150126,256,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
1150127,40,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1150128,535,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1150129,303,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
1150130,366,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1150131,495,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150132,540,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150301,163,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
1150302,371,NA,3,NA,3,NA,3,NA,3,NA,2,NA,1
1150303,458,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150304,466,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1150305,349,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
1150306,525,NA,3,NA,2,NA,3,NA,3,NA,3,NA,2
1150308,517,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1150309,578,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150310,471,NA,3,NA,2,NA,3,NA,3,NA,2,NA,1
1150311,507,NA,2,NA,2,NA,3,NA,3,NA,3,NA,3
1150312,558,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
1150313,799,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1150314,770,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1150315,603,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
1150316,312,NA,2,NA,3,NA,1,NA,3,NA,3,NA,3
1150317,323,NA,2,NA,3,NA,3,NA,3,NA,1,NA,2
1150318,312,NA,2,NA,3,NA,3,NA,3,NA,2,NA,2
1150320,452,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1150321,207,NA,1,NA,3,NA,1,NA,2,NA,2,NA,1
1150322,387,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1150323,544,NA,3,NA,2,NA,2,NA,3,NA,3,NA,2
1150324,753,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
1150325,208,NA,1,NA,3,NA,1,NA,3,NA,2,NA,2
1150326,427,NA,2,NA,2,NA,3,NA,3,NA,2,NA,2
1150327,383,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1150328,569,NA,3,NA,1,NA,3,NA,3,NA,3,NA,1
1150329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150330,444,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1150331,862,NA,3,NA,1,NA,3,NA,3,NA,2,NA,1
1150333,522,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
1150334,499,NA,3,NA,2,NA,3,NA,3,NA,1,NA,1
1150335,547,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
1150336,559,NA,3,NA,1,NA,2,NA,3,NA,3,NA,3
1150337,623,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
1150338,454,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1150339,487,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
1150340,345,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1150341,263,NA,2,NA,3,NA,3,NA,3,NA,2,NA,1
1150342,530,NA,2,NA,1,NA,3,NA,3,NA,2,NA,1
1150343,400,NA,3,NA,3,NA,3,NA,3,NA,3,NA,1
1150344,389,NA,2,NA,2,NA,3,NA,3,NA,1,NA,1
1150345,427,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
1159001,488,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
1159002,606,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1159003,450,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
1159004,577,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1159005,485,NA,2,NA,1,NA,1,NA,1,NA,2,NA,3
1159006,564,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
1159007,610,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
1159008,359,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
1159101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159102,403,NA,1,NA,1,NA,3,NA,2,NA,3,NA,1
1159103,674,NA,2,NA,1,NA,3,NA,2,NA,2,NA,1
1159104,1002,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
1159105,450,NA,1,NA,1,NA,2,NA,2,NA,1,NA,3
1159106,290,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
1159107,561,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
1159108,882,NA,3,NA,1,NA,3,NA,2,NA,3,NA,1
1159109,634,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1159110,475,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1159111,496,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
1159112,462,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
1159113,357,NA,2,NA,3,NA,1,NA,3,NA,3,NA,3
1159114,347,NA,3,NA,3,NA,2,NA,3,NA,2,NA,3
1159115,479,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1159116,365,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1159117,546,NA,3,NA,2,NA,3,NA,3,NA,1,NA,3
1159118,398,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1159119,496,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3
1159120,972,NA,3,NA,1,NA,3,NA,3,NA,3,NA,1
1159121,326,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1159122,554,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1159123,396,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1159124,1978,NA,3,NA,1,NA,3,NA,3,NA,3,NA,2
1159125,566,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
1159126,475,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
1159127,718,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
1159128,246,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1159129,662,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1159130,397,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
1159131,507,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1159132,494,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1159133,465,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
1159134,426,NA,3,NA,3,NA,3,NA,3,NA,1,NA,3
1159135,600,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1159136,631,NA,3,NA,2,NA,3,NA,3,NA,2,NA,2
1159137,436,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
1159138,340,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3
1159139,356,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
1159140,490,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1159141,316,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
1159142,371,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
1159143,580,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1159144,337,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
1159145,397,NA,2,NA,3,NA,3,NA,3,NA,2,NA,3
1159146,473,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1159147,418,NA,3,NA,3,NA,3,NA,3,NA,2,NA,3
1159148,598,NA,3,NA,2,NA,1,NA,3,NA,3,NA,3
1159149,274,NA,1,NA,2,NA,1,NA,1,NA,3,NA,3
1159150,399,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
1159151,532,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1159152,521,NA,3,NA,2,NA,2,NA,3,NA,3,NA,3
1159153,338,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
1159154,257,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1150401,633,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1150402,334,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150403,392,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1150404,314,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1150405,270,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
1150406,633,NA,3,NA,2,NA,2,NA,3,NA,1,NA,1
1150407,340,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1150408,361,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1150409,455,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1150410,348,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150411,463,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1150412,393,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1150413,493,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1150414,380,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1150415,418,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1150416,279,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1150417,482,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1150418,538,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1150419,374,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1150420,432,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1150421,329,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
1150422,654,NA,3,NA,1,NA,2,NA,2,NA,1,NA,1
1150423,469,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1150424,693,NA,3,NA,1,NA,1,NA,3,NA,1,NA,1
1150425,475,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1150426,321,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1150427,401,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1150428,575,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1150429,614,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1150430,399,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1150431,NA,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1150432,327,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1150433,340,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1150434,449,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
1150435,199,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
1150436,232,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
1150437,302,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1150438,779,NA,3,NA,1,NA,1,NA,2,NA,1,NA,1
1150439,558,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1150440,365,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1150441,506,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
1150501,493,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1
1150502,402,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1150503,377,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1150504,686,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
1150505,518,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1150506,296,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1150507,307,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1150508,362,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1150509,599,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1
1150510,465,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
1150511,580,NA,2,NA,1,NA,1,NA,2,NA,2,NA,1
1150512,333,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150513,402,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1
1150514,335,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150516,475,NA,3,NA,2,NA,1,NA,1,NA,2,NA,1
1150517,265,NA,1,NA,3,NA,1,NA,1,NA,3,NA,1
1150518,491,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
1150519,744,NA,3,NA,1,NA,1,NA,2,NA,2,NA,1
1150521,345,NA,1,NA,1,NA,1,NA,1,NA,3,NA,1
1150522,253,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1150523,186,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
1150524,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1150601,387,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1150604,498,NA,2,NA,1,NA,1,NA,1,NA,2,NA,1
1150606,369,NA,2,NA,2,NA,1,NA,2,NA,2,NA,1
1150607,223,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1150608,110,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1150609,281,NA,1,NA,2,NA,1,NA,2,NA,2,NA,1
1150610,332,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1150612,402,NA,1,NA,1,NA,1,NA,1,NA,2,NA,1
1150613,340,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1
1150614,298,NA,1,NA,3,NA,1,NA,2,NA,2,NA,1
1150615,312,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150616,1532,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
1150617,348,NA,1,NA,2,NA,1,NA,2,NA,1,NA,1
1150618,434,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
1150619,681,NA,1,NA,1,NA,3,NA,1,NA,3,NA,2
1150620,2547,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
1150621,265,NA,1,NA,1,NA,2,NA,1,NA,3,NA,3
1150622,328,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
1150623,559,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
1150624,860,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1150625,870,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
1150626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150627,1356,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
1150628,76,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
1150629,NA,NA,1,NA,3,NA,NA,NA,1,NA,1,NA,1
1150630,860,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
1150631,268,NA,1,NA,1,NA,2,NA,1,NA,2,NA,1
1150632,275,NA,1,NA,1,NA,2,NA,1,NA,3,NA,2
1150633,3077,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
1159201,37,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
1159202,22,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
1159301,516,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1159302,475,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159303,621,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
1159304,345,NA,3,NA,3,NA,1,NA,3,NA,3,NA,2
1159305,563,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
1159306,501,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
1159307,399,NA,3,NA,3,NA,2,NA,3,NA,3,NA,2
1159308,267,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
1159309,413,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159310,350,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
1159311,387,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
1159312,516,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1159313,301,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1159314,292,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
1159315,299,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
1159316,470,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159318,303,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
1159401,294,NA,2,NA,3,NA,2,NA,2,NA,1,NA,1
1159402,217,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
1159403,303,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
1159404,601,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
1159405,334,NA,2,NA,3,NA,2,NA,3,NA,1,NA,1
1159406,647,NA,3,NA,2,NA,1,NA,3,NA,2,NA,1
1159407,234,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
1159408,518,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1159409,460,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1159410,425,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159411,610,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1159412,503,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1159413,632,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1
1159414,472,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159415,419,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
1159416,305,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1159417,298,NA,2,NA,3,NA,2,NA,3,NA,1,NA,2
1159418,424,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
1159419,458,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159420,327,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159421,230,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
1159422,310,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
1159423,354,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
1159424,553,NA,3,NA,3,NA,2,NA,3,NA,2,NA,1
1159425,313,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1159426,545,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1159427,302,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
1159428,338,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
1159429,401,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1159430,284,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1159431,166,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
1159432,250,NA,2,NA,3,NA,1,NA,3,NA,1,NA,1
1159501,2534,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
1159502,310,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159503,607,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
1159504,557,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159505,344,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159506,622,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159507,227,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
1159508,491,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
1159509,551,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1159510,526,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159511,493,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159512,618,NA,3,NA,2,NA,1,NA,3,NA,2,NA,2
1159513,399,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159514,468,NA,3,NA,3,NA,1,NA,3,NA,2,NA,1
1159515,559,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1159516,297,NA,2,NA,3,NA,1,NA,3,NA,2,NA,1
1159517,506,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159518,398,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1159519,566,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1159520,414,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1159521,387,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159522,426,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159601,618,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
1159602,1674,NA,3,NA,1,NA,3,NA,2,NA,3,NA,2
1159603,287,NA,3,NA,3,NA,3,NA,3,NA,1,NA,2
1159604,360,NA,3,NA,3,NA,1,NA,3,NA,1,NA,1
1159605,509,NA,3,NA,3,NA,2,NA,2,NA,3,NA,2
1159606,363,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1159607,563,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1159608,501,NA,3,NA,3,NA,1,NA,3,NA,1,NA,2
1159609,477,NA,3,NA,3,NA,1,NA,3,NA,2,NA,1
1159610,489,NA,3,NA,3,NA,2,NA,3,NA,1,NA,1
1159611,365,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1159612,514,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
1159613,589,NA,3,NA,3,NA,2,NA,3,NA,2,NA,2
1159614,436,NA,3,NA,3,NA,2,NA,3,NA,1,NA,2
1159615,666,NA,3,NA,3,NA,3,NA,3,NA,2,NA,2
1159616,664,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
1159617,467,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1159618,520,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1159619,481,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
1159620,359,NA,3,NA,3,NA,1,NA,3,NA,2,NA,2
1159621,687,NA,3,NA,2,NA,2,NA,3,NA,2,NA,1
1159701,474,NA,3,NA,2,NA,3,NA,2,NA,3,NA,1
1159702,619,NA,3,NA,2,NA,3,NA,2,NA,2,NA,2
1159703,275,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
1159704,439,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
