"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2123914,358,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2123915,685,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2123916,528,NA,2,NA,1,NA,3,NA,3,NA,3,NA,3
2123917,717,NA,3,NA,1,NA,2,NA,1,NA,3,NA,3
2123918,529,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2123919,372,NA,2,NA,2,NA,1,NA,1,NA,2,NA,3
2123920,298,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2123921,305,NA,1,NA,3,NA,2,NA,1,NA,3,NA,3
2123922,392,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2123923,540,NA,3,NA,1,NA,3,NA,2,NA,3,NA,3
2123924,460,NA,3,NA,3,NA,3,NA,2,NA,3,NA,2
2123925,539,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2123926,661,NA,3,NA,2,NA,3,NA,2,NA,3,NA,2
2123927,565,NA,3,NA,2,NA,2,NA,2,NA,3,NA,3
2123928,266,NA,1,NA,3,NA,1,NA,2,NA,3,NA,3
2123929,505,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
2123930,379,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2123931,582,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2123932,424,NA,3,NA,3,NA,3,NA,2,NA,3,NA,3
2123933,469,NA,3,NA,2,NA,3,NA,1,NA,3,NA,3
2123934,449,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2123935,301,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2123936,298,NA,1,NA,2,NA,2,NA,2,NA,2,NA,2
2123937,356,NA,2,NA,3,NA,3,NA,2,NA,2,NA,2
2123938,600,NA,3,NA,2,NA,3,NA,2,NA,3,NA,3
2123939,339,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2123940,394,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2123941,431,NA,1,NA,1,NA,2,NA,2,NA,2,NA,3
2123942,234,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
2123943,362,NA,1,NA,1,NA,2,NA,1,NA,2,NA,2
2123944,312,NA,1,NA,1,NA,2,NA,2,NA,2,NA,2
2123945,480,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2123946,477,NA,3,NA,3,NA,3,NA,1,NA,3,NA,3
2123947,285,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2124001,274,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2124002,569,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2124003,697,NA,3,NA,1,NA,2,NA,3,NA,3,NA,2
2124004,549,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2124005,437,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2124006,335,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2124007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124008,359,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2124009,271,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2124010,247,NA,1,NA,2,NA,1,NA,3,NA,1,NA,3
2124011,339,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124012,285,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124013,451,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2124014,520,NA,3,NA,2,NA,3,NA,3,NA,3,NA,3
2124015,694,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2124016,621,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2124017,293,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2124018,558,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124019,418,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2
2124020,400,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2124021,439,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2124022,528,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2
2124023,270,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2124024,196,NA,1,NA,3,NA,2,NA,3,NA,1,NA,3
2124025,282,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2124026,589,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2124027,390,NA,2,NA,2,NA,1,NA,3,NA,2,NA,2
2124028,280,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2124029,360,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124030,371,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2124031,392,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2124032,220,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2124101,428,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2124102,474,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2124103,496,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124104,455,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124105,783,NA,2,NA,1,NA,3,NA,3,NA,3,NA,3
2124106,242,NA,1,NA,2,NA,3,NA,3,NA,2,NA,3
2124107,302,NA,1,NA,1,NA,2,NA,3,NA,1,NA,2
2124108,455,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2124109,490,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2124110,343,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124111,403,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124112,552,NA,2,NA,1,NA,2,NA,3,NA,2,NA,2
2124113,322,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2124114,342,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2124115,450,NA,2,NA,1,NA,2,NA,3,NA,2,NA,1
2124116,345,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2124117,284,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2124118,395,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124119,501,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124120,340,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
2124121,602,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124122,578,NA,3,NA,1,NA,3,NA,3,NA,2,NA,2
2124123,260,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2124124,510,NA,2,NA,1,NA,3,NA,3,NA,2,NA,2
2124125,448,NA,1,NA,1,NA,3,NA,3,NA,2,NA,3
2124126,478,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124127,530,NA,2,NA,1,NA,3,NA,3,NA,1,NA,2
2124128,538,NA,1,NA,1,NA,2,NA,3,NA,2,NA,2
2124129,351,NA,1,NA,2,NA,1,NA,3,NA,1,NA,3
2124130,460,NA,2,NA,1,NA,2,NA,3,NA,3,NA,2
2124131,646,NA,3,NA,1,NA,2,NA,3,NA,3,NA,3
2124132,622,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2124133,1103,NA,3,NA,1,NA,3,NA,3,NA,3,NA,3
2124134,306,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2124135,407,NA,1,NA,1,NA,3,NA,3,NA,1,NA,2
2124136,556,NA,1,NA,1,NA,3,NA,3,NA,2,NA,2
2124137,419,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2124138,288,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2124139,392,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2124140,456,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2124141,339,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2124142,340,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2124143,333,NA,2,NA,3,NA,1,NA,3,NA,2,NA,1
2124144,435,NA,1,NA,1,NA,1,NA,3,NA,3,NA,2
2124145,683,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2124146,553,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2124147,195,NA,1,NA,2,NA,1,NA,3,NA,2,NA,3
2124148,430,NA,2,NA,1,NA,1,NA,1,NA,1,NA,2
2124149,188,NA,1,NA,3,NA,2,NA,3,NA,2,NA,1
2124150,315,NA,1,NA,2,NA,1,NA,3,NA,2,NA,2
2124151,213,NA,1,NA,3,NA,3,NA,3,NA,2,NA,3
2124152,359,NA,1,NA,2,NA,3,NA,3,NA,1,NA,3
2124153,448,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2124154,597,NA,2,NA,1,NA,3,NA,3,NA,1,NA,1
2124155,425,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2124201,579,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
2124202,422,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
2124203,554,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
2124204,646,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124205,700,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124206,487,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124207,394,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124208,556,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124209,487,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124210,404,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124211,386,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124212,705,NA,3,NA,2,NA,3,NA,1,NA,1,NA,1
2124213,469,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2124214,302,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2124215,639,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
2124216,147,NA,1,NA,3,NA,1,NA,1,NA,1,NA,3
2124217,253,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124218,608,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
2124219,391,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2124220,451,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124221,331,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124222,508,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124223,45,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
2124224,473,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2124225,524,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124227,228,NA,1,NA,3,NA,2,NA,2,NA,1,NA,1
2124301,374,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124302,261,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2124303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124305,209,NA,1,NA,3,NA,3,NA,2,NA,1,NA,1
2124306,483,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124307,211,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2124308,274,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2124309,400,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1
2124310,407,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2124311,324,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124312,546,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124313,239,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2124314,543,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124315,305,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124316,233,NA,1,NA,3,NA,3,NA,1,NA,1,NA,1
2124317,486,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124318,585,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124319,465,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124320,645,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1
2124321,450,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124323,476,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124324,312,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2124325,286,NA,2,NA,3,NA,3,NA,1,NA,1,NA,1
2124326,378,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2124327,624,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
2124328,475,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124329,480,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2124330,391,NA,2,NA,2,NA,2,NA,1,NA,1,NA,2
2124331,282,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2124332,228,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2124333,464,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124334,366,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2124335,449,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124336,473,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124337,378,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2124338,245,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124339,376,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2124340,517,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124341,373,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124342,252,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124343,456,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1
2124344,301,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124401,440,NA,3,NA,3,NA,2,NA,2,NA,2,NA,2
2124402,331,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2124403,465,NA,2,NA,2,NA,1,NA,3,NA,1,NA,1
2124404,518,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2124405,339,NA,2,NA,3,NA,3,NA,1,NA,1,NA,2
2124406,217,NA,2,NA,3,NA,3,NA,1,NA,2,NA,2
2124407,783,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
2124408,562,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2124409,391,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
2124410,646,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2124411,1496,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2124412,415,NA,3,NA,3,NA,3,NA,2,NA,2,NA,2
2124413,172,NA,1,NA,3,NA,1,NA,2,NA,1,NA,1
2124414,581,NA,3,NA,2,NA,1,NA,2,NA,1,NA,2
2124415,592,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
2124416,532,NA,3,NA,2,NA,1,NA,3,NA,1,NA,1
2124417,258,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2124418,408,NA,3,NA,3,NA,1,NA,2,NA,2,NA,1
2124419,290,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1
2124420,521,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2124421,352,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
2124422,315,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
2124423,476,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2124424,477,NA,3,NA,3,NA,1,NA,2,NA,2,NA,1
2124425,300,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2124426,343,NA,2,NA,2,NA,1,NA,2,NA,1,NA,1
2124427,306,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
2124428,417,NA,3,NA,3,NA,1,NA,2,NA,1,NA,2
2124429,559,NA,3,NA,2,NA,3,NA,2,NA,1,NA,1
2124430,330,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2124431,466,NA,3,NA,3,NA,2,NA,1,NA,2,NA,1
2124432,647,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2124433,499,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
2124434,532,NA,3,NA,2,NA,2,NA,2,NA,1,NA,1
2124435,368,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2124436,507,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2124437,538,NA,3,NA,2,NA,2,NA,2,NA,2,NA,2
2124438,749,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2124439,407,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2124440,731,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
2124441,531,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2124442,566,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2124443,902,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
2124444,517,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2
2124445,526,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
2124446,321,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
2124447,289,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2124448,298,NA,2,NA,3,NA,1,NA,2,NA,2,NA,1
2124449,6433,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2124450,684,NA,3,NA,1,NA,3,NA,1,NA,2,NA,3
2124451,620,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2124452,269,NA,1,NA,3,NA,2,NA,3,NA,1,NA,1
2124453,378,NA,1,NA,1,NA,3,NA,2,NA,2,NA,2
2124454,256,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
2124455,363,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
2124456,273,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2124457,338,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2
2124458,411,NA,2,NA,1,NA,3,NA,1,NA,3,NA,3
2124459,234,NA,1,NA,3,NA,1,NA,3,NA,1,NA,1
2124460,314,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2124461,268,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2124462,255,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2124501,498,NA,3,NA,2,NA,1,NA,2,NA,1,NA,2
2124502,430,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2124503,317,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2124504,295,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2124505,415,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124506,378,NA,2,NA,2,NA,1,NA,1,NA,1,NA,2
2124507,349,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124508,475,NA,3,NA,3,NA,2,NA,2,NA,1,NA,2
2124509,244,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2124510,314,NA,1,NA,2,NA,2,NA,3,NA,2,NA,2
2124511,279,NA,1,NA,2,NA,2,NA,3,NA,3,NA,1
2124512,295,NA,1,NA,1,NA,2,NA,3,NA,3,NA,2
2124513,385,NA,2,NA,3,NA,1,NA,1,NA,2,NA,1
2124514,491,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2124515,369,NA,3,NA,3,NA,1,NA,2,NA,2,NA,1
2124516,270,NA,2,NA,3,NA,1,NA,2,NA,1,NA,3
2124517,299,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2124518,429,NA,2,NA,2,NA,1,NA,2,NA,1,NA,2
2124519,372,NA,2,NA,3,NA,1,NA,2,NA,1,NA,1
2124520,194,NA,1,NA,3,NA,1,NA,1,NA,2,NA,3
2124521,243,NA,1,NA,3,NA,1,NA,2,NA,1,NA,2
2124522,206,NA,1,NA,3,NA,1,NA,1,NA,1,NA,2
2124523,546,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2124524,353,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2124525,296,NA,1,NA,2,NA,1,NA,3,NA,1,NA,1
2124526,548,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2124527,238,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
2124528,613,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2124529,375,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2124530,661,NA,3,NA,1,NA,3,NA,1,NA,3,NA,2
2124531,552,NA,3,NA,2,NA,1,NA,2,NA,1,NA,1
2124532,501,NA,3,NA,3,NA,1,NA,2,NA,1,NA,1
2124533,328,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2124534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2124537,NA,NA,1,NA,3,NA,2,NA,NA,NA,1,NA,1
2124538,360,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2124539,487,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
2124540,479,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2124541,497,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2
2124542,536,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2124543,538,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2124544,193,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2124545,249,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
2124546,536,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
2124547,250,NA,1,NA,2,NA,1,NA,3,NA,1,NA,2
2124548,422,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2124601,547,NA,3,NA,1,NA,1,NA,1,NA,2,NA,2
2124602,561,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
2124603,422,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2124604,363,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2124605,371,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
2124606,454,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2124607,391,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2124608,316,NA,2,NA,3,NA,1,NA,1,NA,1,NA,2
2124609,426,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2124610,490,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2124611,446,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2124612,432,NA,2,NA,2,NA,1,NA,1,NA,3,NA,2
2124613,252,NA,1,NA,2,NA,1,NA,1,NA,3,NA,2
2124614,491,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
2124615,535,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2124616,321,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
2124617,548,NA,3,NA,2,NA,1,NA,1,NA,2,NA,2
2124618,290,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2124619,372,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2124620,351,NA,1,NA,1,NA,1,NA,3,NA,2,NA,1
2124621,302,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2124622,272,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
2124623,294,NA,1,NA,2,NA,1,NA,2,NA,2,NA,2
2124624,339,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2124625,632,NA,3,NA,2,NA,3,NA,1,NA,3,NA,1
2124626,863,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2124627,359,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2
2124628,352,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2124629,283,NA,2,NA,3,NA,1,NA,1,NA,3,NA,3
2124701,543,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124702,384,NA,2,NA,3,NA,1,NA,1,NA,1,NA,1
2124703,542,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124704,596,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124705,475,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124706,591,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124707,290,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1
2124708,566,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124709,500,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124710,458,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124711,570,NA,3,NA,1,NA,1,NA,1,NA,1,NA,1
2124712,473,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124713,609,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124714,552,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124715,608,NA,3,NA,1,NA,2,NA,1,NA,1,NA,1
2124716,499,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124717,456,NA,2,NA,2,NA,2,NA,1,NA,1,NA,1
2124718,456,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124719,369,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124720,483,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124721,530,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124722,563,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124723,576,NA,3,NA,2,NA,1,NA,1,NA,1,NA,1
2124724,669,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124725,655,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124726,470,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1
2124727,491,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124728,427,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2124729,217,NA,1,NA,3,NA,1,NA,1,NA,1,NA,1
2124730,220,NA,1,NA,3,NA,2,NA,1,NA,1,NA,1
2124801,140,NA,1,NA,3,NA,1,NA,2,NA,1,NA,3
2124901,476,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2124902,479,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124903,636,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124904,457,NA,3,NA,2,NA,2,NA,1,NA,1,NA,1
2124905,443,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2124906,450,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2124907,600,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2124908,810,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2124909,31,NA,1,NA,2,NA,3,NA,NA,NA,1,NA,2
2124910,408,NA,3,NA,3,NA,2,NA,1,NA,1,NA,1
2124911,442,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2124912,811,NA,3,NA,1,NA,3,NA,1,NA,2,NA,1
2124913,458,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
2124914,347,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2124915,381,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2124916,440,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2124917,259,NA,2,NA,3,NA,2,NA,1,NA,1,NA,1
2124918,591,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2124919,318,NA,3,NA,3,NA,1,NA,1,NA,1,NA,1
2124920,547,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2124921,538,NA,3,NA,3,NA,1,NA,1,NA,2,NA,2
