"SA1","Population","Ethnicity-raw-count","Ethnicity-index","Ethnicity-raw-normalized","Ethnicity-norm-index","Mobility-raw-pct","Mobility-index","Generation-raw-SI","Generation-index","Income-raw-SI","Income-index","Education-raw-SI","Education-index"
2144321,310,NA,2,NA,3,NA,2,NA,2,NA,1,NA,2
2144322,502,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2
2144323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2144324,337,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2144325,498,NA,3,NA,2,NA,1,NA,2,NA,2,NA,1
2144326,552,NA,3,NA,3,NA,1,NA,1,NA,1,NA,2
2144327,252,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2
2144328,618,NA,3,NA,2,NA,3,NA,1,NA,3,NA,2
2144329,543,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2144330,769,NA,3,NA,2,NA,3,NA,1,NA,2,NA,1
2144331,318,NA,2,NA,3,NA,1,NA,2,NA,1,NA,2
2144332,349,NA,3,NA,3,NA,2,NA,1,NA,2,NA,2
2144333,579,NA,3,NA,2,NA,3,NA,1,NA,1,NA,2
2144334,456,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2144335,994,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2
2144336,289,NA,2,NA,3,NA,1,NA,3,NA,1,NA,2
2144401,987,NA,3,NA,1,NA,3,NA,1,NA,1,NA,1
2144402,394,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2144403,472,NA,3,NA,3,NA,3,NA,1,NA,3,NA,2
2144404,356,NA,3,NA,3,NA,3,NA,1,NA,1,NA,2
2144405,829,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2144406,392,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2144407,454,NA,3,NA,3,NA,1,NA,1,NA,2,NA,1
2144408,428,NA,3,NA,3,NA,2,NA,1,NA,1,NA,2
2144409,552,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2144410,540,NA,3,NA,3,NA,2,NA,1,NA,2,NA,3
2144411,665,NA,3,NA,2,NA,2,NA,1,NA,3,NA,2
2144412,635,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2144413,423,NA,3,NA,3,NA,3,NA,1,NA,1,NA,3
2144414,796,NA,3,NA,2,NA,3,NA,1,NA,2,NA,3
2144415,357,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1
2144416,635,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2144417,592,NA,3,NA,3,NA,3,NA,1,NA,1,NA,1
2144418,824,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2144419,804,NA,3,NA,2,NA,3,NA,1,NA,2,NA,2
2144420,1073,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2144421,1237,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2144422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2144423,481,NA,3,NA,3,NA,3,NA,1,NA,2,NA,2
2144424,239,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2144501,104,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2
2144502,1402,NA,3,NA,1,NA,3,NA,1,NA,1,NA,2
2144503,437,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2144504,933,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2144505,510,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2125101,194,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3
2125102,423,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2125103,378,NA,2,NA,2,NA,2,NA,3,NA,1,NA,3
2125104,404,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2125105,591,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
2125106,646,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2125107,614,NA,3,NA,2,NA,3,NA,3,NA,2,NA,3
2125108,262,NA,1,NA,3,NA,3,NA,2,NA,2,NA,3
2125109,685,NA,3,NA,1,NA,2,NA,2,NA,2,NA,3
2125110,502,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2125111,388,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
2125112,747,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2125113,437,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125114,644,NA,3,NA,1,NA,2,NA,2,NA,2,NA,3
2125115,409,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125116,428,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2125117,317,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
2125118,626,NA,3,NA,1,NA,1,NA,2,NA,2,NA,3
2125119,302,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2125120,749,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2125121,363,NA,2,NA,3,NA,3,NA,2,NA,3,NA,3
2125122,NA,NA,1,NA,3,NA,3,NA,NA,NA,1,NA,1
2125123,287,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2125124,402,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
2125125,338,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2
2125126,264,NA,1,NA,2,NA,1,NA,3,NA,1,NA,3
2125127,316,NA,2,NA,3,NA,2,NA,3,NA,2,NA,3
2125128,361,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
2125401,462,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
2125402,544,NA,2,NA,1,NA,3,NA,2,NA,2,NA,3
2125403,660,NA,3,NA,1,NA,3,NA,2,NA,2,NA,3
2125404,340,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125405,418,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2125406,537,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125407,NA,NA,1,NA,3,NA,3,NA,3,NA,NA,NA,NA
2125408,470,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125409,488,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125410,404,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2125411,466,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125412,194,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2125413,607,NA,3,NA,1,NA,2,NA,2,NA,3,NA,3
2125414,483,NA,2,NA,1,NA,2,NA,2,NA,2,NA,3
2125415,423,NA,2,NA,2,NA,1,NA,2,NA,1,NA,3
2125416,635,NA,3,NA,2,NA,1,NA,1,NA,3,NA,3
2125417,421,NA,2,NA,2,NA,2,NA,2,NA,1,NA,3
2125418,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,1
2125419,594,NA,3,NA,1,NA,2,NA,3,NA,1,NA,3
2125420,512,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2125421,498,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2125422,549,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
2125423,317,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2125424,424,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2125425,444,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2125426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125427,1278,NA,3,NA,1,NA,3,NA,1,NA,3,NA,1
2125428,370,NA,1,NA,2,NA,2,NA,3,NA,3,NA,3
2125429,499,NA,2,NA,2,NA,2,NA,2,NA,3,NA,3
2125430,542,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2125431,567,NA,3,NA,1,NA,1,NA,2,NA,2,NA,3
2125432,274,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2125433,278,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2125434,373,NA,2,NA,3,NA,1,NA,3,NA,2,NA,3
2125501,414,NA,3,NA,3,NA,1,NA,3,NA,3,NA,2
2125502,385,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2125503,446,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2125505,424,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2125506,537,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2125507,552,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125508,324,NA,1,NA,2,NA,1,NA,3,NA,3,NA,2
2125509,293,NA,1,NA,3,NA,2,NA,2,NA,3,NA,3
2125510,394,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2125511,194,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3
2125512,637,NA,3,NA,2,NA,2,NA,3,NA,2,NA,3
2125513,394,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125514,357,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2125515,304,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2125516,260,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
2125517,383,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2125518,271,NA,1,NA,3,NA,1,NA,3,NA,3,NA,3
2125601,236,NA,1,NA,3,NA,1,NA,1,NA,2,NA,2
2125602,348,NA,2,NA,2,NA,1,NA,3,NA,3,NA,3
2125603,369,NA,2,NA,3,NA,2,NA,3,NA,3,NA,3
2125604,313,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125605,578,NA,3,NA,1,NA,1,NA,2,NA,2,NA,3
2125606,376,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2125607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125608,579,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2125609,449,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2125610,323,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2125611,355,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125612,439,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2125613,386,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125614,307,NA,2,NA,3,NA,1,NA,3,NA,2,NA,2
2125615,203,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2125616,545,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2125617,240,NA,2,NA,3,NA,2,NA,1,NA,1,NA,2
2125618,361,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2125619,551,NA,3,NA,2,NA,2,NA,1,NA,2,NA,3
2125620,414,NA,2,NA,2,NA,1,NA,1,NA,2,NA,3
2125621,536,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2125622,478,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2125623,292,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2125624,521,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2125625,400,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2125626,487,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2125627,509,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125628,219,NA,1,NA,3,NA,1,NA,2,NA,1,NA,3
2125629,575,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2125630,519,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125631,305,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2125632,482,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125633,493,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125634,267,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2125635,678,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2125636,276,NA,2,NA,3,NA,3,NA,2,NA,1,NA,3
2125637,292,NA,2,NA,3,NA,2,NA,2,NA,3,NA,3
2125638,302,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2125639,215,NA,2,NA,3,NA,1,NA,1,NA,3,NA,2
2125701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125702,457,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2125703,689,NA,3,NA,1,NA,1,NA,2,NA,3,NA,3
2125704,587,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125705,441,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2125706,438,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125707,406,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2125708,523,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
2125709,373,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125710,471,NA,2,NA,1,NA,1,NA,2,NA,2,NA,3
2125711,453,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2125712,481,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2125713,237,NA,1,NA,3,NA,1,NA,3,NA,1,NA,3
2125714,509,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125715,356,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2125716,404,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2125717,383,NA,1,NA,1,NA,3,NA,3,NA,1,NA,1
2125718,454,NA,3,NA,3,NA,2,NA,2,NA,2,NA,3
2125719,347,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2125801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125802,NA,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,1
2125803,429,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2125804,324,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125805,551,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125806,444,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125807,575,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125809,435,NA,2,NA,1,NA,2,NA,2,NA,1,NA,3
2125810,404,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125811,287,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2125812,418,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2125813,552,NA,3,NA,3,NA,1,NA,1,NA,3,NA,2
2125814,419,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2125815,403,NA,3,NA,3,NA,1,NA,1,NA,2,NA,3
2125816,491,NA,3,NA,3,NA,1,NA,2,NA,3,NA,2
2125817,431,NA,3,NA,3,NA,1,NA,1,NA,3,NA,3
2125818,251,NA,2,NA,3,NA,1,NA,1,NA,2,NA,3
2125819,468,NA,3,NA,2,NA,1,NA,2,NA,2,NA,2
2125820,252,NA,1,NA,3,NA,1,NA,1,NA,3,NA,3
2125821,360,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2
2125822,490,NA,3,NA,3,NA,1,NA,2,NA,3,NA,1
2125823,449,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2125824,592,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2125825,297,NA,2,NA,3,NA,1,NA,2,NA,3,NA,1
2125826,495,NA,3,NA,3,NA,1,NA,2,NA,2,NA,3
2125827,321,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2125828,434,NA,3,NA,3,NA,1,NA,2,NA,2,NA,2
2125901,485,NA,3,NA,2,NA,3,NA,2,NA,1,NA,2
2125902,263,NA,1,NA,3,NA,2,NA,2,NA,1,NA,3
2125903,339,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2125904,303,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
2125905,340,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2125906,451,NA,1,NA,1,NA,1,NA,2,NA,3,NA,3
2125907,466,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125908,445,NA,2,NA,1,NA,2,NA,2,NA,3,NA,3
2125909,566,NA,3,NA,2,NA,2,NA,2,NA,2,NA,3
2125910,321,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
2125911,395,NA,2,NA,3,NA,1,NA,2,NA,3,NA,2
2125912,488,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2125913,506,NA,2,NA,1,NA,1,NA,2,NA,3,NA,2
2125914,351,NA,2,NA,3,NA,1,NA,2,NA,2,NA,3
2125915,422,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2125916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125917,195,NA,1,NA,3,NA,2,NA,3,NA,3,NA,3
2125918,336,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2125919,345,NA,1,NA,2,NA,1,NA,1,NA,3,NA,2
2125920,386,NA,2,NA,2,NA,3,NA,2,NA,2,NA,2
2125921,279,NA,1,NA,3,NA,2,NA,2,NA,2,NA,3
2125922,434,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2
2125923,445,NA,3,NA,3,NA,1,NA,2,NA,3,NA,3
2125924,332,NA,1,NA,1,NA,2,NA,3,NA,1,NA,1
2125925,339,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2125926,316,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2125927,493,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2125928,225,NA,1,NA,1,NA,1,NA,2,NA,1,NA,1
2125929,555,NA,3,NA,2,NA,2,NA,1,NA,2,NA,2
2125930,425,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2125931,403,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2125932,278,NA,1,NA,3,NA,2,NA,2,NA,1,NA,2
2125933,371,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2125934,218,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2125935,382,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2125936,519,NA,3,NA,2,NA,1,NA,2,NA,3,NA,3
2125937,298,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2125938,214,NA,1,NA,3,NA,1,NA,2,NA,2,NA,3
2126001,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2126002,279,NA,1,NA,2,NA,1,NA,2,NA,2,NA,3
2126003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2126004,361,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2126005,448,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2126006,34,NA,1,NA,3,NA,3,NA,2,NA,1,NA,2
2126007,576,NA,3,NA,2,NA,1,NA,1,NA,3,NA,2
2126008,382,NA,2,NA,3,NA,2,NA,2,NA,3,NA,2
2126009,353,NA,1,NA,2,NA,1,NA,1,NA,3,NA,3
2126010,382,NA,2,NA,3,NA,2,NA,2,NA,2,NA,3
2126011,386,NA,2,NA,2,NA,1,NA,1,NA,3,NA,3
2126012,295,NA,1,NA,2,NA,3,NA,1,NA,2,NA,2
2126013,521,NA,3,NA,2,NA,1,NA,2,NA,3,NA,2
2126014,526,NA,2,NA,1,NA,2,NA,2,NA,3,NA,2
2126015,501,NA,2,NA,1,NA,3,NA,2,NA,2,NA,3
2126016,491,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2126017,318,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2126018,396,NA,2,NA,2,NA,3,NA,2,NA,3,NA,3
2126019,468,NA,3,NA,3,NA,3,NA,2,NA,2,NA,3
2126020,255,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2126021,481,NA,1,NA,1,NA,1,NA,3,NA,1,NA,2
2126022,506,NA,2,NA,1,NA,1,NA,1,NA,3,NA,2
2126023,495,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2126024,213,NA,1,NA,1,NA,1,NA,3,NA,1,NA,1
2126025,293,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2126026,449,NA,2,NA,2,NA,2,NA,1,NA,3,NA,2
2126027,374,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2126028,367,NA,2,NA,3,NA,3,NA,2,NA,2,NA,3
2126029,433,NA,2,NA,2,NA,1,NA,2,NA,3,NA,3
2126030,321,NA,2,NA,3,NA,1,NA,1,NA,2,NA,2
2126031,348,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2126032,318,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
2126033,513,NA,2,NA,2,NA,3,NA,1,NA,3,NA,2
2126034,410,NA,3,NA,3,NA,2,NA,1,NA,3,NA,1
2126035,419,NA,2,NA,2,NA,1,NA,2,NA,2,NA,3
2126036,343,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2126037,242,NA,1,NA,3,NA,1,NA,2,NA,2,NA,2
2126038,457,NA,2,NA,1,NA,1,NA,2,NA,3,NA,3
2126039,646,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2
2126040,322,NA,1,NA,2,NA,2,NA,2,NA,2,NA,3
2126041,663,NA,3,NA,2,NA,3,NA,2,NA,2,NA,3
2126042,428,NA,2,NA,2,NA,1,NA,2,NA,3,NA,2
2126043,326,NA,1,NA,2,NA,2,NA,1,NA,3,NA,3
2126044,396,NA,2,NA,2,NA,1,NA,1,NA,3,NA,1
2126045,364,NA,1,NA,2,NA,1,NA,2,NA,3,NA,2
2126046,358,NA,1,NA,2,NA,1,NA,1,NA,2,NA,2
2126047,357,NA,2,NA,2,NA,1,NA,2,NA,2,NA,2
2144601,470,NA,2,NA,2,NA,3,NA,3,NA,1,NA,3
2144602,386,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2
2144603,326,NA,2,NA,3,NA,3,NA,2,NA,1,NA,3
2144604,457,NA,2,NA,2,NA,3,NA,3,NA,2,NA,3
2144605,485,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2144606,499,NA,2,NA,1,NA,2,NA,3,NA,1,NA,3
2144607,769,NA,3,NA,1,NA,3,NA,3,NA,1,NA,3
2144608,647,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144609,368,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144610,366,NA,2,NA,2,NA,2,NA,2,NA,2,NA,3
2144611,418,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144612,367,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2144613,398,NA,2,NA,2,NA,3,NA,2,NA,1,NA,3
2144614,345,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2144615,392,NA,1,NA,1,NA,3,NA,2,NA,2,NA,3
2144616,348,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2144617,583,NA,3,NA,1,NA,1,NA,2,NA,2,NA,3
2144618,481,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2144619,303,NA,2,NA,3,NA,2,NA,3,NA,1,NA,3
2144620,488,NA,2,NA,1,NA,3,NA,3,NA,1,NA,3
2144621,456,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144622,520,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144623,457,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2144624,561,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144625,556,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144626,256,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2144627,314,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2144628,258,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
2144629,304,NA,2,NA,3,NA,3,NA,3,NA,1,NA,3
2144630,777,NA,3,NA,1,NA,2,NA,2,NA,1,NA,3
2144631,320,NA,1,NA,1,NA,1,NA,3,NA,1,NA,3
2144632,464,NA,2,NA,1,NA,2,NA,3,NA,1,NA,3
2144633,413,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2144634,423,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144635,388,NA,1,NA,1,NA,1,NA,3,NA,2,NA,2
2144636,521,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2144637,290,NA,1,NA,3,NA,1,NA,3,NA,2,NA,3
2144638,378,NA,2,NA,2,NA,2,NA,3,NA,1,NA,3
2144639,252,NA,1,NA,3,NA,2,NA,3,NA,2,NA,3
2144640,NA,NA,1,NA,3,NA,3,NA,3,NA,NA,NA,1
2144641,524,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144642,502,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144643,282,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2144644,369,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144645,621,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144646,520,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144647,319,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2144648,243,NA,1,NA,3,NA,2,NA,3,NA,1,NA,3
2144649,402,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2144650,455,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
2144651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2144652,328,NA,1,NA,1,NA,1,NA,3,NA,2,NA,3
2144653,517,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2144654,221,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
2144701,468,NA,1,NA,1,NA,2,NA,3,NA,3,NA,3
2144702,682,NA,2,NA,1,NA,3,NA,3,NA,1,NA,3
2144703,579,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144704,634,NA,2,NA,1,NA,1,NA,3,NA,1,NA,2
2144705,637,NA,2,NA,1,NA,1,NA,3,NA,3,NA,3
2144706,602,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144707,492,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144708,532,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144709,471,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144710,517,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
2144711,354,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2144712,585,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2144713,243,NA,1,NA,3,NA,2,NA,3,NA,1,NA,3
2144714,253,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
2144715,525,NA,2,NA,1,NA,3,NA,3,NA,2,NA,3
2144716,415,NA,1,NA,1,NA,2,NA,3,NA,2,NA,3
2144717,468,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144718,581,NA,2,NA,1,NA,2,NA,3,NA,2,NA,3
2144719,678,NA,3,NA,1,NA,1,NA,3,NA,3,NA,3
2144720,495,NA,2,NA,1,NA,1,NA,2,NA,1,NA,3
2144721,408,NA,1,NA,1,NA,1,NA,3,NA,3,NA,3
2144722,320,NA,1,NA,2,NA,2,NA,3,NA,1,NA,3
2144723,291,NA,1,NA,2,NA,1,NA,2,NA,3,NA,3
2144724,411,NA,2,NA,2,NA,3,NA,2,NA,2,NA,3
2144725,288,NA,1,NA,1,NA,2,NA,3,NA,1,NA,3
2144726,264,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3
2144727,378,NA,2,NA,2,NA,1,NA,3,NA,2,NA,3
2144728,612,NA,2,NA,1,NA,2,NA,3,NA,3,NA,3
2144729,362,NA,2,NA,3,NA,1,NA,2,NA,3,NA,3
2144730,356,NA,1,NA,1,NA,1,NA,2,NA,2,NA,3
2144801,390,NA,2,NA,2,NA,2,NA,3,NA,2,NA,3
2144802,509,NA,2,NA,1,NA,1,NA,3,NA,2,NA,3
2144803,279,NA,1,NA,1,NA,2,NA,2,NA,2,NA,3
2144804,350,NA,1,NA,2,NA,1,NA,3,NA,3,NA,3
